Sensor,Grupo de Execução,Precision,Recall,F1-Measure,Tempo Processa Sensor
1,diversidade-Freezing-L1,0.4998842324612179,0.999537037037037,0.6664608735916037,0.02504873275756836
2,diversidade-Freezing-L1,0.5,1.0,0.6666666666666666,0.025383949279785156
3,diversidade-Freezing-L1,0.4998842324612179,0.999537037037037,0.6664608735916037,0.02253580093383789
4,diversidade-Freezing-L1,0.49971048060220036,0.9988425925925926,0.6661520648398302,0.02124762535095215
5,diversidade-Freezing-L1,0.5001158211721103,0.999537037037037,0.6666666666666667,0.021514415740966797
6,diversidade-Freezing-L1,0.49971048060220036,0.9988425925925926,0.6661520648398302,0.02364206314086914
7,diversidade-Freezing-L1,0.4997684113015285,0.9990740740740741,0.6662550169805496,0.024842023849487305
8,diversidade-Freezing-L1,0.4998263285863147,0.9993055555555556,0.6663579532299143,0.024990558624267578
9,diversidade-Freezing-L1,0.4998263285863147,0.9993055555555556,0.6663579532299143,0.02378678321838379
10,diversidade-Freezing-L1,0.5001737116386797,0.9997685185185186,0.6667695870320339,0.024042367935180664
11,diversidade-Freezing-L1,0.500057930714865,0.9990740740740741,0.6665122384371863,0.0231168270111084
12,diversidade-Freezing-L1,0.4998263285863147,0.9993055555555556,0.6663579532299143,0.02265167236328125
13,diversidade-Freezing-L1,0.4998263285863147,0.9993055555555556,0.6663579532299143,0.021507978439331055
14,diversidade-Freezing-L1,0.500057930714865,0.9990740740740741,0.6665122384371863,0.022265911102294922
15,diversidade-Freezing-L1,0.4998263285863147,0.9993055555555556,0.6663579532299143,0.02419877052307129
16,diversidade-Freezing-L1,0.5001158211721103,0.999537037037037,0.6666666666666667,0.02474236488342285
17,diversidade-Freezing-L1,0.5001737518823121,0.999537037037037,0.6667181347950282,0.02483081817626953
18,diversidade-Freezing-L1,0.5002315886984715,1.0,0.6668724915097252,0.024737834930419922
19,diversidade-Freezing-L1,0.5001737116386797,0.9997685185185186,0.6667695870320339,0.02453780174255371
20,diversidade-Freezing-L1,0.4997684113015285,0.9990740740740741,0.6662550169805496,0.0220029354095459
21,diversidade-Freezing-L1,0.49994205585815277,0.9986111111111111,0.6663062784771024,0.021518230438232422
22,diversidade-Freezing-L1,0.4998263285863147,0.9993055555555556,0.6663579532299143,0.021189451217651367
23,diversidade-Freezing-L1,0.4997684113015285,0.9990740740740741,0.6662550169805496,0.021657705307006836
24,diversidade-Freezing-L1,0.4998263285863147,0.9993055555555556,0.6663579532299143,0.022093534469604492
25,diversidade-Freezing-L1,0.5001158211721103,0.999537037037037,0.6666666666666667,0.026114702224731445
26,diversidade-Freezing-L1,0.4998841251448436,0.9986111111111111,0.6662548262548262,0.024783611297607422
27,diversidade-Freezing-L1,0.5,0.9990740740740741,0.6664607782581841,0.025089740753173828
28,diversidade-Freezing-L1,0.4998263285863147,0.9993055555555556,0.6663579532299143,0.02457714080810547
29,diversidade-Freezing-L1,0.4999421229308948,0.9997685185185186,0.6665637780692955,0.02472209930419922
30,diversidade-Freezing-L1,0.5002895193977996,1.0,0.6669239675800849,0.02251720428466797
