Sensor,Grupo de Execução,Precision,Recall,F1-Measure,Tempo Processa Sensor
1,isolation-Freezing-L1,0.4546831608179753,0.8337962962962963,0.5884659369384088,0.06313586235046387
2,isolation-Freezing-L1,0.459053343350864,0.8486111111111111,0.5958069234519746,0.06261968612670898
3,isolation-Freezing-L1,0.458578769269332,0.8469907407407408,0.59500772420522,0.06238889694213867
4,isolation-Freezing-L1,0.45715003769791407,0.8421296296296297,0.5926046587392083,0.06307697296142578
5,isolation-Freezing-L1,0.4576952046196334,0.8439814814814814,0.5935210809050953,0.062250614166259766
6,isolation-Freezing-L1,0.4574908953911842,0.843287037037037,0.5931775624847351,0.06350541114807129
7,isolation-Freezing-L1,0.45261023821591484,0.8268518518518518,0.584998362266623,0.06529593467712402
8,isolation-Freezing-L1,0.4537868251359211,0.830787037037037,0.5869654100907679,0.06382513046264648
9,isolation-Freezing-L1,0.45571374574776363,0.8372685185185185,0.5901933588969568,0.06283879280090332
10,isolation-Freezing-L1,0.45571374574776363,0.8372685185185185,0.5901933588969568,0.06242251396179199
11,isolation-Freezing-L1,0.4546143163741952,0.8335648148148148,0.5883506249489421,0.062774658203125
12,isolation-Freezing-L1,0.45646703573225966,0.8398148148148148,0.5914574502771437,0.06462955474853516
13,isolation-Freezing-L1,0.45440767870674414,0.8328703703703704,0.5880045759110967,0.06266593933105469
14,isolation-Freezing-L1,0.4574908953911842,0.843287037037037,0.5931775624847351,0.06217598915100098
15,isolation-Freezing-L1,0.4589178356713427,0.8481481481481481,0.5955786736020806,0.0630946159362793
16,isolation-Freezing-L1,0.45646703573225966,0.8398148148148148,0.5914574502771437,0.06271743774414062
17,isolation-Freezing-L1,0.45537065052950076,0.8361111111111111,0.5896180215475024,0.06220197677612305
18,isolation-Freezing-L1,0.4562617998741347,0.8391203703703703,0.591112922951488,0.06257247924804688
19,isolation-Freezing-L1,0.45810336176618166,0.8453703703703703,0.5942076147087537,0.06437826156616211
20,isolation-Freezing-L1,0.45680875141456057,0.8409722222222222,0.5920312881935959,0.06276750564575195
21,isolation-Freezing-L1,0.45742275810097965,0.8430555555555556,0.5930630190522717,0.06240677833557129
22,isolation-Freezing-L1,0.457286432160804,0.8425925925925926,0.5928338762214984,0.062477827072143555
23,isolation-Freezing-L1,0.45680875141456057,0.8409722222222222,0.5920312881935959,0.06297492980957031
24,isolation-Freezing-L1,0.4575590155700653,0.8435185185185186,0.5932920872679909,0.06338715553283691
25,isolation-Freezing-L1,0.45776327350320073,0.844212962962963,0.5936355497680476,0.06392168998718262
26,isolation-Freezing-L1,0.4566721167148786,0.8405092592592592,0.5918018091435091,0.06325221061706543
27,isolation-Freezing-L1,0.4563302290460609,0.8393518518518519,0.591227784118702,0.06280350685119629
28,isolation-Freezing-L1,0.4583751253761284,0.8462962962962963,0.5946649316851008,0.06245732307434082
29,isolation-Freezing-L1,0.4540629344117275,0.8317129629629629,0.5874274503392463,0.06353044509887695
30,isolation-Freezing-L1,0.4575590155700653,0.8435185185185186,0.5932920872679909,0.0625615119934082
