Dado,Label,Predição,Avaliação
43,correto,P-correto,VN
43,correto,P-correto,VN
46,correto,P-incorreto,FN
47,correto,P-incorreto,FN
41,correto,P-correto,VN
42,correto,P-correto,VN
49,correto,P-incorreto,FN
51,incorreto,P-incorreto,VP
51,incorreto,P-incorreto,VP
51,incorreto,P-incorreto,VP
51,incorreto,P-incorreto,VP
51,incorreto,P-incorreto,VP
51,incorreto,P-incorreto,VP
51,incorreto,P-incorreto,VP
51,incorreto,P-incorreto,VP
