Sensor,Grupo de Execução,Precision,Recall,F1-Measure,Tempo Processa Sensor
1,isolation-Drift-L2,0.8887745917448888,1.0,0.9411123970317925,0.09055352210998535
2,isolation-Drift-L2,0.8888888888888888,1.0,0.9411764705882353,0.09062504768371582
3,isolation-Drift-L2,0.8887745917448888,1.0,0.9411123970317925,0.09109139442443848
4,isolation-Drift-L2,0.8887745917448888,1.0,0.9411123970317925,0.0913088321685791
5,isolation-Drift-L2,0.8884318766066838,1.0,0.9409202286958889,0.0903778076171875
6,isolation-Drift-L2,0.8888888888888888,1.0,0.9411764705882353,0.08981895446777344
7,isolation-Drift-L2,0.8888888888888888,1.0,0.9411764705882353,0.09196615219116211
8,isolation-Drift-L2,0.8884318766066838,1.0,0.9409202286958889,0.08958649635314941
9,isolation-Drift-L2,0.8888888888888888,1.0,0.9411764705882353,0.09556889533996582
10,isolation-Drift-L2,0.888317696954119,1.0,0.9408561900224596,0.0935521125793457
11,isolation-Drift-L2,0.8888888888888888,1.0,0.9411764705882353,0.0934751033782959
12,isolation-Drift-L2,0.8887745917448888,1.0,0.9411123970317925,0.09462904930114746
13,isolation-Drift-L2,0.8888888888888888,1.0,0.9411764705882353,0.09523320198059082
14,isolation-Drift-L2,0.8886603239907431,1.0,0.9410483321987747,0.09467768669128418
15,isolation-Drift-L2,0.8888888888888888,1.0,0.9411764705882353,0.09349489212036133
16,isolation-Drift-L2,0.8888888888888888,1.0,0.9411764705882353,0.09561824798583984
17,isolation-Drift-L2,0.8888888888888888,1.0,0.9411764705882353,0.09611392021179199
18,isolation-Drift-L2,0.8888888888888888,1.0,0.9411764705882353,0.09642672538757324
19,isolation-Drift-L2,0.8887745917448888,1.0,0.9411123970317925,0.09578824043273926
20,isolation-Drift-L2,0.8884318766066838,1.0,0.9409202286958889,0.09489846229553223
21,isolation-Drift-L2,0.8888888888888888,1.0,0.9411764705882353,0.09169530868530273
22,isolation-Drift-L2,0.8888888888888888,1.0,0.9411764705882353,0.0913243293762207
23,isolation-Drift-L2,0.8888888888888888,1.0,0.9411764705882353,0.09056830406188965
24,isolation-Drift-L2,0.8887745917448888,1.0,0.9411123970317925,0.09344887733459473
25,isolation-Drift-L2,0.8887745917448888,1.0,0.9411123970317925,0.09257745742797852
26,isolation-Drift-L2,0.8888888888888888,1.0,0.9411764705882353,0.09084367752075195
27,isolation-Drift-L2,0.8888888888888888,1.0,0.9411764705882353,0.09390377998352051
28,isolation-Drift-L2,0.8886603239907431,1.0,0.9410483321987747,0.09525680541992188
29,isolation-Drift-L2,0.8886603239907431,1.0,0.9410483321987747,0.09624242782592773
30,isolation-Drift-L2,0.8888888888888888,1.0,0.9411764705882353,0.0935964584350586
