Sensor,Grupo de Execução,Precision,Recall,F1-Measure,Tempo Processa Sensor
1,isolation-Freezing-L2,0.45585086282907167,0.8377314814814815,0.5904233624276042,0.08537697792053223
2,isolation-Freezing-L2,0.45274892323283505,0.8273148148148148,0.585230063861143,0.07833313941955566
3,isolation-Freezing-L2,0.45488958990536277,0.8344907407407407,0.5888117599020009,0.07622790336608887
4,isolation-Freezing-L2,0.45701357466063347,0.8416666666666667,0.5923753665689149,0.07160162925720215
5,isolation-Freezing-L2,0.4578313253012048,0.8444444444444444,0.5937499999999999,0.06958818435668945
6,isolation-Freezing-L2,0.458510904988719,0.8467592592592592,0.5948934786144088,0.1112208366394043
7,isolation-Freezing-L2,0.4583751253761284,0.8462962962962963,0.5946649316851008,0.07390522956848145
8,isolation-Freezing-L2,0.4561933534743202,0.8388888888888889,0.5909980430528375,0.07961273193359375
9,isolation-Freezing-L2,0.45537065052950076,0.8361111111111111,0.5896180215475024,0.09784197807312012
10,isolation-Freezing-L2,0.45530197957382423,0.8358796296296296,0.5895028977226349,0.07569098472595215
11,isolation-Freezing-L2,0.4554393041724442,0.8363425925925926,0.5897331265812454,0.07486462593078613
12,isolation-Freezing-L2,0.45564516129032256,0.837037037037037,0.5900783289817233,0.07615160942077637
13,isolation-Freezing-L2,0.45810336176618166,0.8453703703703703,0.5942076147087537,0.07464838027954102
14,isolation-Freezing-L2,0.4550271224927463,0.8349537037037037,0.5890422144198579,0.07582902908325195
15,isolation-Freezing-L2,0.4563302290460609,0.8393518518518519,0.591227784118702,0.07473945617675781
16,isolation-Freezing-L2,0.45433876468359224,0.8326388888888889,0.5878891885265997,0.0754539966583252
17,isolation-Freezing-L2,0.4572182434979269,0.8423611111111111,0.5927192768140728,0.07441973686218262
18,isolation-Freezing-L2,0.45509586276488395,0.8351851851851851,0.589157413455258,0.07342410087585449
19,isolation-Freezing-L2,0.4578313253012048,0.8444444444444444,0.5937499999999999,0.07169866561889648
20,isolation-Freezing-L2,0.459053343350864,0.8486111111111111,0.5958069234519746,0.07550740242004395
21,isolation-Freezing-L2,0.4549583648750946,0.8347222222222223,0.5889269965703087,0.07603621482849121
22,isolation-Freezing-L2,0.45810336176618166,0.8453703703703703,0.5942076147087537,0.07515096664428711
23,isolation-Freezing-L2,0.4569453174104337,0.8414351851851852,0.5922606924643584,0.07560467720031738
24,isolation-Freezing-L2,0.45898559799624294,0.8483796296296297,0.5956928078017065,0.07565975189208984
25,isolation-Freezing-L2,0.458510904988719,0.8467592592592592,0.5948934786144088,0.07537698745727539
26,isolation-Freezing-L2,0.457286432160804,0.8425925925925926,0.5928338762214984,0.07600903511047363
27,isolation-Freezing-L2,0.45817132823278567,0.8456018518518519,0.5943219718539006,0.07446503639221191
28,isolation-Freezing-L2,0.4575590155700653,0.8435185185185186,0.5932920872679909,0.06984376907348633
29,isolation-Freezing-L2,0.45810336176618166,0.8453703703703703,0.5942076147087537,0.06918644905090332
30,isolation-Freezing-L2,0.45986496624156037,0.8513888888888889,0.5971748660496834,0.07255148887634277
