Dado,Label,Predição,Avaliação
53,incorreto,P-incorreto,VP
42,correto,P-correto,VN
55,incorreto,P-incorreto,VP
42,correto,P-correto,VN
42,correto,P-correto,VN
57,incorreto,P-incorreto,VP
42,correto,P-correto,VN
42,correto,P-correto,VN
59,incorreto,P-incorreto,VP
42,correto,P-correto,VN
61,incorreto,P-incorreto,VP
63,incorreto,P-incorreto,VP
65,incorreto,P-incorreto,VP
42,correto,P-correto,VN
66,incorreto,P-incorreto,VP
