Sensor,Grupo de Execução,Precision,Recall,F1-Measure,Tempo Processa Sensor
1,diversidade-Bias-L1,1.0,1.0,1.0,0.03481578826904297
2,diversidade-Bias-L1,1.0,1.0,1.0,0.03250741958618164
3,diversidade-Bias-L1,1.0,1.0,1.0,0.03173565864562988
4,diversidade-Bias-L1,1.0,1.0,1.0,0.03170371055603027
5,diversidade-Bias-L1,1.0,1.0,1.0,0.029726743698120117
6,diversidade-Bias-L1,1.0,1.0,1.0,0.029701948165893555
7,diversidade-Bias-L1,1.0,1.0,1.0,0.030941247940063477
8,diversidade-Bias-L1,1.0,1.0,1.0,0.03006267547607422
9,diversidade-Bias-L1,1.0,1.0,1.0,0.02972722053527832
10,diversidade-Bias-L1,1.0,1.0,1.0,0.02971959114074707
11,diversidade-Bias-L1,1.0,1.0,1.0,0.02996659278869629
12,diversidade-Bias-L1,1.0,1.0,1.0,0.030091047286987305
13,diversidade-Bias-L1,1.0,1.0,1.0,0.030424833297729492
14,diversidade-Bias-L1,1.0,1.0,1.0,0.03184652328491211
15,diversidade-Bias-L1,1.0,1.0,1.0,0.03236985206604004
16,diversidade-Bias-L1,1.0,1.0,1.0,0.03249669075012207
17,diversidade-Bias-L1,1.0,1.0,1.0,0.03187417984008789
18,diversidade-Bias-L1,1.0,1.0,1.0,0.03225111961364746
19,diversidade-Bias-L1,1.0,1.0,1.0,0.03329920768737793
20,diversidade-Bias-L1,1.0,1.0,1.0,0.03238058090209961
21,diversidade-Bias-L1,1.0,1.0,1.0,0.032385826110839844
22,diversidade-Bias-L1,1.0,1.0,1.0,0.03215336799621582
23,diversidade-Bias-L1,1.0,1.0,1.0,0.03143739700317383
24,diversidade-Bias-L1,1.0,1.0,1.0,0.031784772872924805
25,diversidade-Bias-L1,1.0,1.0,1.0,0.03036665916442871
26,diversidade-Bias-L1,1.0,1.0,1.0,0.03222489356994629
27,diversidade-Bias-L1,1.0,1.0,1.0,0.03216218948364258
28,diversidade-Bias-L1,1.0,1.0,1.0,0.032233476638793945
29,diversidade-Bias-L1,1.0,1.0,1.0,0.03214311599731445
30,diversidade-Bias-L1,1.0,1.0,1.0,0.02992701530456543
