Sensor,Grupo de Execução,Precision,Recall,F1-Measure,Tempo Processa Sensor
1,svm-Freezing-L1,0.44427292374189564,0.7994444444444444,0.5711450684659655,0.5967848300933838
2,svm-Freezing-L1,0.44427292374189564,0.7994444444444444,0.5711450684659655,0.5925557613372803
3,svm-Freezing-L1,0.44427292374189564,0.7994444444444444,0.5711450684659655,0.6131820678710938
4,svm-Freezing-L1,0.44427292374189564,0.7994444444444444,0.5711450684659655,0.5885038375854492
5,svm-Freezing-L1,0.44427292374189564,0.7994444444444444,0.5711450684659655,0.5826809406280518
6,svm-Freezing-L1,0.44427292374189564,0.7994444444444444,0.5711450684659655,0.6162302494049072
7,svm-Freezing-L1,0.44427292374189564,0.7994444444444444,0.5711450684659655,0.590705156326294
8,svm-Freezing-L1,0.44427292374189564,0.7994444444444444,0.5711450684659655,0.5947229862213135
9,svm-Freezing-L1,0.44427292374189564,0.7994444444444444,0.5711450684659655,0.601050615310669
10,svm-Freezing-L1,0.44427292374189564,0.7994444444444444,0.5711450684659655,0.5986254215240479
11,svm-Freezing-L1,0.44427292374189564,0.7994444444444444,0.5711450684659655,0.5995345115661621
12,svm-Freezing-L1,0.44427292374189564,0.7994444444444444,0.5711450684659655,0.6268503665924072
13,svm-Freezing-L1,0.44427292374189564,0.7994444444444444,0.5711450684659655,0.6410281658172607
14,svm-Freezing-L1,0.44427292374189564,0.7994444444444444,0.5711450684659655,0.625861406326294
15,svm-Freezing-L1,0.44427292374189564,0.7994444444444444,0.5711450684659655,0.6533145904541016
16,svm-Freezing-L1,0.44427292374189564,0.7994444444444444,0.5711450684659655,0.72428297996521
17,svm-Freezing-L1,0.44427292374189564,0.7994444444444444,0.5711450684659655,0.6498007774353027
18,svm-Freezing-L1,0.44427292374189564,0.7994444444444444,0.5711450684659655,0.6280517578125
19,svm-Freezing-L1,0.44427292374189564,0.7994444444444444,0.5711450684659655,0.6022946834564209
20,svm-Freezing-L1,0.44427292374189564,0.7994444444444444,0.5711450684659655,0.6401944160461426
21,svm-Freezing-L1,0.44427292374189564,0.7994444444444444,0.5711450684659655,0.617173433303833
22,svm-Freezing-L1,0.44427292374189564,0.7994444444444444,0.5711450684659655,0.632073163986206
23,svm-Freezing-L1,0.44427292374189564,0.7994444444444444,0.5711450684659655,0.7050106525421143
24,svm-Freezing-L1,0.44427292374189564,0.7994444444444444,0.5711450684659655,0.6592504978179932
25,svm-Freezing-L1,0.44427292374189564,0.7994444444444444,0.5711450684659655,0.6309878826141357
26,svm-Freezing-L1,0.44427292374189564,0.7994444444444444,0.5711450684659655,0.6322495937347412
27,svm-Freezing-L1,0.44427292374189564,0.7994444444444444,0.5711450684659655,0.6076915264129639
28,svm-Freezing-L1,0.44427292374189564,0.7994444444444444,0.5711450684659655,0.617469072341919
29,svm-Freezing-L1,0.44427292374189564,0.7994444444444444,0.5711450684659655,0.6197984218597412
30,svm-Freezing-L1,0.44427292374189564,0.7994444444444444,0.5711450684659655,0.6119699478149414
