Dado,Label,Predição,Avaliação
42,correto,P-incorreto,FN
48,incorreto,P-correto,FP
51,incorreto,P-incorreto,VP
56,incorreto,P-correto,FP
42,correto,P-incorreto,FN
41,correto,P-incorreto,FN
62,incorreto,P-correto,FP
42,correto,P-incorreto,FN
42,correto,P-incorreto,FN
42,correto,P-incorreto,FN
24,incorreto,P-correto,FP
42,correto,P-incorreto,FN
42,correto,P-incorreto,FN
42,correto,P-incorreto,FN
42,correto,P-incorreto,FN
