Dado,Label,Predição,Avaliação
43,incorreto,P-correto,FP
42,correto,P-incorreto,FN
45,incorreto,P-correto,FP
42,correto,P-incorreto,FN
42,correto,P-incorreto,FN
47,incorreto,P-incorreto,VP
42,correto,P-incorreto,FN
42,correto,P-incorreto,FN
49,incorreto,P-correto,FP
42,correto,P-incorreto,FN
51,incorreto,P-incorreto,VP
53,incorreto,P-correto,FP
55,incorreto,P-correto,FP
42,correto,P-incorreto,FN
56,incorreto,P-correto,FP
