Sensor,Grupo de Execução,Precision,Recall,F1-Measure,Accuracy,Tempo Processa Sensor
1,svm-Freezing-L2,0,0.0,0,0.5,0.00031828880310058594
1,svm-Freezing-L2,0,0.0,0,0.5,0.0003764629364013672
1,svm-Freezing-L2,0.0,0.0,0,0.4986111111111111,0.28871893882751465
2,svm-Freezing-L2,0.0,0.0,0,0.49907407407407406,0.28521060943603516
3,svm-Freezing-L2,0.0,0.0,0,0.4988425925925926,0.31275439262390137
4,svm-Freezing-L2,0.0,0.0,0,0.4982638888888889,0.3099982738494873
5,svm-Freezing-L2,0.0,0.0,0,0.49907407407407406,0.4845864772796631
6,svm-Freezing-L2,0.0,0.0,0,0.4980324074074074,0.29795050621032715
7,svm-Freezing-L2,0.0,0.0,0,0.4983796296296296,0.2916295528411865
8,svm-Freezing-L2,0.0,0.0,0,0.4982638888888889,0.2960507869720459
9,svm-Freezing-L2,0.0,0.0,0,0.4986111111111111,0.3018167018890381
10,svm-Freezing-L2,0.0,0.0,0,0.4988425925925926,0.31012701988220215
11,svm-Freezing-L2,0.0,0.0,0,0.49872685185185184,0.308758020401001
12,svm-Freezing-L2,0.0,0.0,0,0.49907407407407406,0.2976713180541992
13,svm-Freezing-L2,0.0,0.0,0,0.4984953703703704,0.30252933502197266
14,svm-Freezing-L2,0.0,0.0,0,0.4984953703703704,0.2870197296142578
15,svm-Freezing-L2,0.0,0.0,0,0.4988425925925926,0.31319332122802734
16,svm-Freezing-L2,0.0,0.0,0,0.4983796296296296,0.28862762451171875
17,svm-Freezing-L2,0.0,0.0,0,0.49895833333333334,0.29955434799194336
18,svm-Freezing-L2,0.0,0.0,0,0.4988425925925926,0.3167240619659424
19,svm-Freezing-L2,0.0,0.0,0,0.4984953703703704,0.29845166206359863
20,svm-Freezing-L2,0.0,0.0,0,0.4982638888888889,0.29673314094543457
21,svm-Freezing-L2,0.0,0.0,0,0.49907407407407406,0.3210582733154297
22,svm-Freezing-L2,0.0,0.0,0,0.4988425925925926,0.3285036087036133
23,svm-Freezing-L2,0.0,0.0,0,0.4983796296296296,0.32696032524108887
24,svm-Freezing-L2,0.0,0.0,0,0.4984953703703704,0.29816722869873047
25,svm-Freezing-L2,0.0,0.0,0,0.49895833333333334,0.32605981826782227
26,svm-Freezing-L2,0.0,0.0,0,0.49780092592592595,0.2958810329437256
27,svm-Freezing-L2,0.0,0.0,0,0.49895833333333334,0.32788777351379395
28,svm-Freezing-L2,0.0,0.0,0,0.49907407407407406,0.3816561698913574
29,svm-Freezing-L2,0.0,0.0,0,0.49930555555555556,0.40655088424682617
30,svm-Freezing-L2,0.0,0.0,0,0.49918981481481484,0.3006434440612793
