Sensor,Grupo de Execução,Precision,Recall,F1-Measure,Tempo Processa Sensor
1,diversidade-LossAccuracy-L1,0.9006139233175026,0.9998713991769548,0.9476506795051496,0.023523807525634766
2,diversidade-LossAccuracy-L1,0.9001041787243894,1.0,0.9474261346329578,0.02471446990966797
3,diversidade-LossAccuracy-L1,0.9005096131572852,0.9998713991769548,0.9475929311395491,0.024930715560913086
4,diversidade-LossAccuracy-L1,0.9003937919851749,0.9997427983539094,0.9474710542352224,0.0244753360748291
5,diversidade-LossAccuracy-L1,0.9005793742757822,0.9994855967078189,0.9474582469828112,0.023470401763916016
6,diversidade-LossAccuracy-L1,0.9011014492753623,0.9994855967078189,0.9477470885921591,0.023012161254882812
7,diversidade-LossAccuracy-L1,0.9001737116386798,0.9996141975308642,0.9472914508561331,0.021914958953857422
8,diversidade-LossAccuracy-L1,0.9001737116386798,0.9996141975308642,0.9472914508561331,0.021732091903686523
9,diversidade-LossAccuracy-L1,0.9008226161510833,0.9998713991769548,0.9477661973547876,0.02182912826538086
10,diversidade-LossAccuracy-L1,0.9047619047619048,0.9993569958847737,0.9497097464100214,0.02287149429321289
11,diversidade-LossAccuracy-L1,0.9003129709052973,0.9988425925925926,0.9470218862403218,0.0237424373626709
12,diversidade-LossAccuracy-L1,0.9009269988412515,0.9998713991769548,0.9478239668413995,0.02205348014831543
13,diversidade-LossAccuracy-L1,0.9003937919851749,0.9997427983539094,0.9474710542352224,0.02204132080078125
14,diversidade-LossAccuracy-L1,0.900533271504753,0.9989711934156379,0.9472015607852701,0.021532058715820312
15,diversidade-LossAccuracy-L1,0.9011472940085757,1.0,0.9480036574215179,0.021642208099365234
16,diversidade-LossAccuracy-L1,0.9042355131487084,0.9993569958847737,0.9494196701282833,0.02408742904663086
17,diversidade-LossAccuracy-L1,0.9002317497103128,0.9990997942386831,0.9470925271242229,0.028827428817749023
18,diversidade-LossAccuracy-L1,0.9052055432630721,0.9996141975308642,0.9500702805109088,0.02262568473815918
19,diversidade-LossAccuracy-L1,0.9039199720832849,0.9993569958847737,0.9492457093996214,0.023579120635986328
20,diversidade-LossAccuracy-L1,0.9001621496409543,0.9994855967078189,0.9472273004265691,0.026107311248779297
21,diversidade-LossAccuracy-L1,0.9008235703514673,0.9987139917695473,0.9472464475208879,0.02330470085144043
22,diversidade-LossAccuracy-L1,0.9004865616311399,0.9996141975308642,0.947464651389566,0.023056745529174805
23,diversidade-LossAccuracy-L1,0.9005793742757822,0.9994855967078189,0.9474582469828112,0.024765968322753906
24,diversidade-LossAccuracy-L1,0.9003822541410865,0.9996141975308642,0.9474069108416113,0.024988412857055664
25,diversidade-LossAccuracy-L1,0.9047508150908244,0.9992283950617284,0.9496455634319239,0.023705482482910156
26,diversidade-LossAccuracy-L1,0.9040745052386496,0.9987139917695473,0.9490406941219602,0.023239850997924805
27,diversidade-LossAccuracy-L1,0.9032670619695384,0.9990997942386831,0.9487696159247726,0.023125886917114258
28,diversidade-LossAccuracy-L1,0.9005908932916232,0.9996141975308642,0.9475223989760468,0.022920608520507812
29,diversidade-LossAccuracy-L1,0.9009269988412515,0.9998713991769548,0.9478239668413995,0.022940397262573242
30,diversidade-LossAccuracy-L1,0.9010084618059581,0.9996141975308642,0.9477534597329758,0.0224454402923584
