Dado,Label,Predição,Avaliação
43,correto,P-correto,VN
41,correto,P-incorreto,FN
44,correto,P-correto,VN
42,correto,P-correto,VN
48,correto,P-correto,VN
49,correto,P-correto,VN
50,correto,P-incorreto,FN
42,incorreto,P-correto,FP
42,incorreto,P-correto,FP
42,incorreto,P-correto,FP
42,incorreto,P-correto,FP
42,incorreto,P-correto,FP
42,incorreto,P-correto,FP
42,incorreto,P-correto,FP
42,incorreto,P-correto,FP
