Dado,Label,Predição,Avaliação
43,correto,P-correto,VN
43,correto,P-correto,VN
46,correto,P-correto,VN
47,correto,P-correto,VN
41,correto,P-incorreto,FN
42,correto,P-correto,VN
49,correto,P-incorreto,FN
51,incorreto,P-correto,FP
51,incorreto,P-correto,FP
51,incorreto,P-correto,FP
51,incorreto,P-correto,FP
51,incorreto,P-correto,FP
51,incorreto,P-correto,FP
51,incorreto,P-correto,FP
51,incorreto,P-correto,FP
