Sensor,Grupo de Execução,Precision,Recall,F1-Measure,Accuracy,Tempo Processa Sensor
1,diversidade-Freezing-L1,0.4998842324612179,0.999537037037037,0.6664608735916037,0.4997685185185185,0.021187305450439453
2,diversidade-Freezing-L1,0.5,1.0,0.6666666666666666,0.5,0.021151304244995117
3,diversidade-Freezing-L1,0.4998842324612179,0.999537037037037,0.6664608735916037,0.4997685185185185,0.02114582061767578
4,diversidade-Freezing-L1,0.49971048060220036,0.9988425925925926,0.6661520648398302,0.4994212962962963,0.021175384521484375
5,diversidade-Freezing-L1,0.5001158211721103,0.999537037037037,0.6666666666666667,0.5002314814814814,0.0212099552154541
6,diversidade-Freezing-L1,0.49971048060220036,0.9988425925925926,0.6661520648398302,0.4994212962962963,0.0211639404296875
7,diversidade-Freezing-L1,0.4997684113015285,0.9990740740740741,0.6662550169805496,0.49953703703703706,0.02194499969482422
8,diversidade-Freezing-L1,0.4998263285863147,0.9993055555555556,0.6663579532299143,0.4996527777777778,0.02138972282409668
9,diversidade-Freezing-L1,0.4998263285863147,0.9993055555555556,0.6663579532299143,0.4996527777777778,0.021175861358642578
10,diversidade-Freezing-L1,0.5001737116386797,0.9997685185185186,0.6667695870320339,0.5003472222222223,0.02128148078918457
11,diversidade-Freezing-L1,0.500057930714865,0.9990740740740741,0.6665122384371863,0.5001157407407407,0.021162986755371094
12,diversidade-Freezing-L1,0.4998263285863147,0.9993055555555556,0.6663579532299143,0.4996527777777778,0.02122640609741211
13,diversidade-Freezing-L1,0.4998263285863147,0.9993055555555556,0.6663579532299143,0.4996527777777778,0.022053003311157227
14,diversidade-Freezing-L1,0.500057930714865,0.9990740740740741,0.6665122384371863,0.5001157407407407,0.02116084098815918
15,diversidade-Freezing-L1,0.4998263285863147,0.9993055555555556,0.6663579532299143,0.4996527777777778,0.021244049072265625
16,diversidade-Freezing-L1,0.5001158211721103,0.999537037037037,0.6666666666666667,0.5002314814814814,0.0211942195892334
17,diversidade-Freezing-L1,0.5001737518823121,0.999537037037037,0.6667181347950282,0.5003472222222223,0.021067142486572266
18,diversidade-Freezing-L1,0.5002315886984715,1.0,0.6668724915097252,0.500462962962963,0.02120232582092285
19,diversidade-Freezing-L1,0.5001737116386797,0.9997685185185186,0.6667695870320339,0.5003472222222223,0.021113872528076172
20,diversidade-Freezing-L1,0.4997684113015285,0.9990740740740741,0.6662550169805496,0.49953703703703706,0.021231651306152344
21,diversidade-Freezing-L1,0.49994205585815277,0.9986111111111111,0.6663062784771024,0.4998842592592593,0.021034717559814453
22,diversidade-Freezing-L1,0.4998263285863147,0.9993055555555556,0.6663579532299143,0.4996527777777778,0.021445751190185547
23,diversidade-Freezing-L1,0.4997684113015285,0.9990740740740741,0.6662550169805496,0.49953703703703706,0.021513938903808594
24,diversidade-Freezing-L1,0.4998263285863147,0.9993055555555556,0.6663579532299143,0.4996527777777778,0.021146774291992188
25,diversidade-Freezing-L1,0.5001158211721103,0.999537037037037,0.6666666666666667,0.5002314814814814,0.021201372146606445
26,diversidade-Freezing-L1,0.4998841251448436,0.9986111111111111,0.6662548262548262,0.4997685185185185,0.021284103393554688
27,diversidade-Freezing-L1,0.5,0.9990740740740741,0.6664607782581841,0.5,0.02110576629638672
28,diversidade-Freezing-L1,0.4998263285863147,0.9993055555555556,0.6663579532299143,0.4996527777777778,0.021136045455932617
29,diversidade-Freezing-L1,0.4999421229308948,0.9997685185185186,0.6665637780692955,0.4998842592592593,0.02109217643737793
30,diversidade-Freezing-L1,0.5002895193977996,1.0,0.6669239675800849,0.5005787037037037,0.021178245544433594
1,diversidade-Freezing-L1,0.0,0.0,0,0.4997685185185185,0.021135807037353516
2,diversidade-Freezing-L1,0,0.0,0,0.5,0.021165847778320312
3,diversidade-Freezing-L1,0.0,0.0,0,0.4997685185185185,0.021206378936767578
4,diversidade-Freezing-L1,0.0,0.0,0,0.4994212962962963,0.021209716796875
5,diversidade-Freezing-L1,0.6666666666666666,0.000925925925925926,0.001849283402681461,0.5002314814814814,0.02219533920288086
6,diversidade-Freezing-L1,0.0,0.0,0,0.4994212962962963,0.021323442459106445
7,diversidade-Freezing-L1,0.0,0.0,0,0.49953703703703706,0.02354717254638672
8,diversidade-Freezing-L1,0.0,0.0,0,0.4996527777777778,0.023258686065673828
9,diversidade-Freezing-L1,0.0,0.0,0,0.4996527777777778,0.023386478424072266
10,diversidade-Freezing-L1,0.8,0.000925925925925926,0.0018497109826589597,0.5003472222222223,0.0232391357421875
11,diversidade-Freezing-L1,0.5555555555555556,0.0011574074074074073,0.0023100023100023096,0.5001157407407407,0.02295970916748047
12,diversidade-Freezing-L1,0.0,0.0,0,0.4996527777777778,0.023481130599975586
13,diversidade-Freezing-L1,0.0,0.0,0,0.4996527777777778,0.02300548553466797
14,diversidade-Freezing-L1,0.5555555555555556,0.0011574074074074073,0.0023100023100023096,0.5001157407407407,0.022299766540527344
15,diversidade-Freezing-L1,0.0,0.0,0,0.4996527777777778,0.022397756576538086
16,diversidade-Freezing-L1,0.6666666666666666,0.000925925925925926,0.001849283402681461,0.5002314814814814,0.022909164428710938
17,diversidade-Freezing-L1,0.7142857142857143,0.0011574074074074073,0.00231107002542177,0.5003472222222223,0.022867202758789062
18,diversidade-Freezing-L1,1.0,0.000925925925925926,0.0018501387604070304,0.500462962962963,0.02342510223388672
19,diversidade-Freezing-L1,0.8,0.000925925925925926,0.0018497109826589597,0.5003472222222223,0.023313045501708984
20,diversidade-Freezing-L1,0.0,0.0,0,0.49953703703703706,0.02352285385131836
