Sensor,Grupo de Execução,Precision,Recall,F1-Measure,Tempo Processa Sensor
1,svm-LossAccuracy-L2,0.5,1.0,0.6666666666666666,0.0003101825714111328
2,svm-LossAccuracy-L2,0.5,1.0,0.6666666666666666,0.00031828880310058594
3,svm-LossAccuracy-L2,0.5,1.0,0.6666666666666666,0.00031304359436035156
1,svm-LossAccuracy-L2,0.5,1.0,0.6666666666666666,0.00031065940856933594
2,svm-LossAccuracy-L2,0.5,1.0,0.6666666666666666,0.00031113624572753906
3,svm-LossAccuracy-L2,0.5,1.0,0.6666666666666666,0.0003256797790527344
1,svm-LossAccuracy-L2,0.5,1.0,0.6666666666666666,0.0003311634063720703
2,svm-LossAccuracy-L2,0.5,1.0,0.6666666666666666,0.00031495094299316406
3,svm-LossAccuracy-L2,0.5,1.0,0.6666666666666666,0.0003292560577392578
1,svm-LossAccuracy-L2,0.5,1.0,0.6666666666666666,0.0003135204315185547
2,svm-LossAccuracy-L2,0.5,1.0,0.6666666666666666,0.0003139972686767578
3,svm-LossAccuracy-L2,0.5,1.0,0.6666666666666666,0.0003104209899902344
1,svm-LossAccuracy-L2,0.5,1.0,0.6666666666666666,0.0003314018249511719
2,svm-LossAccuracy-L2,0.5,1.0,0.6666666666666666,0.0003294944763183594
3,svm-LossAccuracy-L2,0.5,1.0,0.6666666666666666,0.0003159046173095703
1,svm-LossAccuracy-L2,0.5,1.0,0.6666666666666666,0.0003762245178222656
2,svm-LossAccuracy-L2,0.5,1.0,0.6666666666666666,0.0003745555877685547
3,svm-LossAccuracy-L2,0.5,1.0,0.6666666666666666,0.0003361701965332031
1,svm-LossAccuracy-L2,0.9,1.0,0.9473684210526316,0.0003654956817626953
2,svm-LossAccuracy-L2,0.9,1.0,0.9473684210526316,0.0003654956817626953
3,svm-LossAccuracy-L2,0.9183673469387755,1.0,0.9574468085106383,0.0003685951232910156
1,svm-LossAccuracy-L2,0.9,1.0,0.9473684210526316,0.0003952980041503906
2,svm-LossAccuracy-L2,0.9,1.0,0.9473684210526316,0.00039076805114746094
3,svm-LossAccuracy-L2,0.9183673469387755,1.0,0.9574468085106383,0.0003693103790283203
