Sensor,Grupo de Execução,Precision,Recall,F1-Measure,Tempo Processa Sensor
1,isolation-Freezing-L2,0.47368421052631576,0.9,0.6206896551724138,0.04278302192687988
2,isolation-Freezing-L2,0.47368421052631576,0.9,0.6206896551724138,0.04246854782104492
3,isolation-Freezing-L2,0.5,1.0,0.6666666666666666,0.04280996322631836
1,isolation-Freezing-L2,0.47368421052631576,0.9,0.6206896551724138,0.04310774803161621
2,isolation-Freezing-L2,0.47368421052631576,0.9,0.6206896551724138,0.042986154556274414
3,isolation-Freezing-L2,0.5,1.0,0.6666666666666666,0.04379868507385254
1,isolation-Freezing-L2,0.47368421052631576,0.9,0.6206896551724138,0.04731607437133789
2,isolation-Freezing-L2,0.47368421052631576,0.9,0.6206896551724138,0.0475611686706543
3,isolation-Freezing-L2,0.5,1.0,0.6666666666666666,0.046190738677978516
1,isolation-Freezing-L2,0.47368421052631576,0.9,0.6206896551724138,0.04243063926696777
2,isolation-Freezing-L2,0.47368421052631576,0.9,0.6206896551724138,0.042417049407958984
3,isolation-Freezing-L2,0.5,1.0,0.6666666666666666,0.04308056831359863
1,isolation-Freezing-L2,0.4444444444444444,0.8,0.5714285714285714,0.048816680908203125
2,isolation-Freezing-L2,0.4444444444444444,0.8,0.5714285714285714,0.0481417179107666
3,isolation-Freezing-L2,0.47368421052631576,0.9,0.6206896551724138,0.04746270179748535
1,isolation-Freezing-L2,0.4444444444444444,0.8,0.5714285714285714,0.04274439811706543
2,isolation-Freezing-L2,0.4444444444444444,0.8,0.5714285714285714,0.043576955795288086
3,isolation-Freezing-L2,0.47368421052631576,0.9,0.6206896551724138,0.04351401329040527
1,isolation-Freezing-L2,0.47368421052631576,0.9,0.6206896551724138,0.04328560829162598
2,isolation-Freezing-L2,0.45652173913043476,0.84,0.5915492957746479,0.04330921173095703
3,isolation-Freezing-L2,0.45652173913043476,0.84,0.5915492957746479,0.043756961822509766
1,isolation-Freezing-L2,0.47368421052631576,0.9,0.6206896551724138,0.044385671615600586
2,isolation-Freezing-L2,0.45652173913043476,0.84,0.5915492957746479,0.043259620666503906
3,isolation-Freezing-L2,0.45652173913043476,0.84,0.5915492957746479,0.04475259780883789
