Sensor,Grupo de Execução,Precision,Recall,F1-Measure,Tempo Processa Sensor
1,svm-Freezing-L2,0.5,1.0,0.6666666666666666,0.000308990478515625
2,svm-Freezing-L2,0.5,1.0,0.6666666666666666,0.0003108978271484375
3,svm-Freezing-L2,0.0,0.0,0.0,0.0003063678741455078
1,svm-Freezing-L2,0.5,1.0,0.6666666666666666,0.0003147125244140625
2,svm-Freezing-L2,0.5,1.0,0.6666666666666666,0.00031256675720214844
3,svm-Freezing-L2,0.0,0.0,0.0,0.00030994415283203125
1,svm-Freezing-L2,0.5,1.0,0.6666666666666666,0.00031566619873046875
2,svm-Freezing-L2,0.5,1.0,0.6666666666666666,0.0003101825714111328
3,svm-Freezing-L2,0.0,0.0,0.0,0.0003159046173095703
1,svm-Freezing-L2,0.5,1.0,0.6666666666666666,0.0003094673156738281
2,svm-Freezing-L2,0.5,1.0,0.6666666666666666,0.0003154277801513672
3,svm-Freezing-L2,0.0,0.0,0.0,0.0003070831298828125
1,svm-Freezing-L2,0.5,1.0,0.6666666666666666,0.000324249267578125
2,svm-Freezing-L2,0.5,1.0,0.6666666666666666,0.00032067298889160156
3,svm-Freezing-L2,0.5,1.0,0.6666666666666666,0.00031495094299316406
1,svm-Freezing-L2,0.5,1.0,0.6666666666666666,0.00031566619873046875
2,svm-Freezing-L2,0.5,1.0,0.6666666666666666,0.00033473968505859375
3,svm-Freezing-L2,0.5,1.0,0.6666666666666666,0.0003204345703125
1,svm-Freezing-L2,0.5,1.0,0.6666666666666666,0.0003731250762939453
2,svm-Freezing-L2,0.5,1.0,0.6666666666666666,0.0003762245178222656
3,svm-Freezing-L2,0.5,1.0,0.6666666666666666,0.00036334991455078125
1,svm-Freezing-L2,0.5,1.0,0.6666666666666666,0.00035881996154785156
2,svm-Freezing-L2,0.5,1.0,0.6666666666666666,0.0003604888916015625
3,svm-Freezing-L2,0.5,1.0,0.6666666666666666,0.0003573894500732422
