Sensor,Grupo de Execução,Precision,Recall,F1-Measure,Tempo Processa Sensor
1,diversidade-Noise-L2,0.9090909090909091,1.0,0.9523809523809523,0.0013930797576904297
2,diversidade-Noise-L2,0.9090909090909091,1.0,0.9523809523809523,0.0014221668243408203
3,diversidade-Noise-L2,0.8333333333333334,1.0,0.9090909090909091,0.0014126300811767578
1,diversidade-Noise-L2,0.9090909090909091,1.0,0.9523809523809523,0.0013942718505859375
2,diversidade-Noise-L2,0.9090909090909091,1.0,0.9523809523809523,0.0014178752899169922
3,diversidade-Noise-L2,0.8333333333333334,1.0,0.9090909090909091,0.0014019012451171875
1,diversidade-Noise-L2,0.9090909090909091,1.0,0.9523809523809523,0.0014073848724365234
2,diversidade-Noise-L2,0.9090909090909091,1.0,0.9523809523809523,0.0014269351959228516
3,diversidade-Noise-L2,0.8333333333333334,1.0,0.9090909090909091,0.001409769058227539
1,diversidade-Noise-L2,0.9090909090909091,1.0,0.9523809523809523,0.0013904571533203125
2,diversidade-Noise-L2,0.9090909090909091,1.0,0.9523809523809523,0.001424551010131836
3,diversidade-Noise-L2,0.8333333333333334,1.0,0.9090909090909091,0.0014271736145019531
1,diversidade-Noise-L2,0.9090909090909091,1.0,0.9523809523809523,0.0013949871063232422
2,diversidade-Noise-L2,1.0,1.0,1.0,0.0014157295227050781
3,diversidade-Noise-L2,0.9090909090909091,1.0,0.9523809523809523,0.0013680458068847656
1,diversidade-Noise-L2,0.9090909090909091,1.0,0.9523809523809523,0.0014317035675048828
2,diversidade-Noise-L2,1.0,1.0,1.0,0.001397848129272461
3,diversidade-Noise-L2,0.9090909090909091,1.0,0.9523809523809523,0.0014743804931640625
1,diversidade-Noise-L2,0.9782608695652174,1.0,0.989010989010989,0.0015430450439453125
2,diversidade-Noise-L2,0.967741935483871,1.0,0.9836065573770492,0.0015435218811035156
3,diversidade-Noise-L2,0.9375,1.0,0.967741935483871,0.0016198158264160156
1,diversidade-Noise-L2,0.9782608695652174,1.0,0.989010989010989,0.0013968944549560547
2,diversidade-Noise-L2,0.967741935483871,1.0,0.9836065573770492,0.0014281272888183594
3,diversidade-Noise-L2,0.9375,1.0,0.967741935483871,0.001504659652709961
