Sensor,Grupo de Execução,Precision,Recall,F1-Measure,Tempo Processa Sensor
1,svm-Bias-L2,0.625,1.0,0.7692307692307693,0.0003151893615722656
2,svm-Bias-L2,0.4,0.6,0.48,0.0003108978271484375
3,svm-Bias-L2,0.4444444444444444,0.8,0.5714285714285714,0.00030803680419921875
1,svm-Bias-L2,0.625,1.0,0.7692307692307693,0.0003170967102050781
2,svm-Bias-L2,0.4,0.6,0.48,0.0003323554992675781
3,svm-Bias-L2,0.4444444444444444,0.8,0.5714285714285714,0.0003306865692138672
1,svm-Bias-L2,0.625,1.0,0.7692307692307693,0.0003371238708496094
2,svm-Bias-L2,0.4,0.6,0.48,0.0003113746643066406
3,svm-Bias-L2,0.4444444444444444,0.8,0.5714285714285714,0.00031828880310058594
1,svm-Bias-L2,0.625,1.0,0.7692307692307693,0.0003180503845214844
2,svm-Bias-L2,0.4,0.6,0.48,0.0003159046173095703
3,svm-Bias-L2,0.4444444444444444,0.8,0.5714285714285714,0.00032258033752441406
1,svm-Bias-L2,0.5,0.8,0.6153846153846154,0.0003273487091064453
2,svm-Bias-L2,0.5882352941176471,1.0,0.7407407407407407,0.00031495094299316406
3,svm-Bias-L2,0.5384615384615384,0.7,0.608695652173913,0.00031948089599609375
1,svm-Bias-L2,0.5,0.8,0.6153846153846154,0.00033283233642578125
2,svm-Bias-L2,0.5882352941176471,1.0,0.7407407407407407,0.0003151893615722656
3,svm-Bias-L2,0.5384615384615384,0.7,0.608695652173913,0.0003178119659423828
1,svm-Bias-L2,0.8918918918918919,0.7333333333333333,0.8048780487804879,0.0003921985626220703
2,svm-Bias-L2,0.859375,0.6111111111111112,0.7142857142857143,0.0003960132598876953
3,svm-Bias-L2,0.8923076923076924,0.6444444444444445,0.7483870967741936,0.0003898143768310547
1,svm-Bias-L2,0.8918918918918919,0.7333333333333333,0.8048780487804879,0.0003712177276611328
2,svm-Bias-L2,0.859375,0.6111111111111112,0.7142857142857143,0.0003695487976074219
3,svm-Bias-L2,0.8923076923076924,0.6444444444444445,0.7483870967741936,0.0003647804260253906
