Dado,Label,Predição,Avaliação,Label_Cod,Predicao_Cod,Precisao,Recall,F-Measure
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
40,incorreto,P-incorreto,VN,0,0,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
41,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
51,incorreto,P-incorreto,VN,0,0,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
43,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
43,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
61,incorreto,P-incorreto,VN,0,0,0.9864092467928363,0.9987139917695473,0.9925234839286855
41,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
43,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
43,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
41,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
50,incorreto,P-incorreto,VN,0,0,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
40,incorreto,P-incorreto,VN,0,0,0.9864092467928363,0.9987139917695473,0.9925234839286855
43,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
41,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
43,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
41,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
49,incorreto,P-incorreto,VN,0,0,0.9864092467928363,0.9987139917695473,0.9925234839286855
41,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
43,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
41,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
43,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
41,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
43,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
43,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
41,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
41,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
49,incorreto,P-incorreto,VN,0,0,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
43,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
43,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
43,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
42,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
43,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
41,correto,P-correto,VP,1,1,0.9864092467928363,0.9987139917695473,0.9925234839286855
