Sensor,Grupo de Execução,F1-Measure,Tempo Processamento
1,diversidade-LossAccuracy-L2,0.8886600592096792,0.04450249671936035
2,diversidade-LossAccuracy-L2,0.8890605885004187,0.04828476905822754
3,diversidade-LossAccuracy-L2,0.8886172060999938,0.04802656173706055
4,diversidade-LossAccuracy-L2,0.8888888888888892,0.046185970306396484
5,diversidade-LossAccuracy-L2,0.888989053444945,0.046428680419921875
6,diversidade-LossAccuracy-L2,0.8888316704216289,0.044882774353027344
7,diversidade-LossAccuracy-L2,0.9112269817173785,0.04530978202819824
8,diversidade-LossAccuracy-L2,0.911937636255533,0.047322988510131836
9,diversidade-LossAccuracy-L2,0.9130578512396693,0.04992341995239258
10,diversidade-LossAccuracy-L2,0.9112035386545189,0.047524213790893555
11,diversidade-LossAccuracy-L2,0.9104103443726088,0.048018693923950195
12,diversidade-LossAccuracy-L2,0.8888888888888892,0.05201435089111328
13,diversidade-LossAccuracy-L2,0.8884454457676211,0.04955434799194336
14,diversidade-LossAccuracy-L2,0.9109394599590673,0.04923820495605469
15,diversidade-LossAccuracy-L2,0.9118520964014523,0.05004692077636719
16,diversidade-LossAccuracy-L2,0.9122853368560104,0.04743552207946777
17,diversidade-LossAccuracy-L2,0.9126264964614063,0.049875497817993164
18,diversidade-LossAccuracy-L2,0.9091987348444911,0.04672098159790039
19,diversidade-LossAccuracy-L2,0.9111800832067622,0.04605841636657715
20,diversidade-LossAccuracy-L2,0.6531139633043329,0.04622912406921387
21,diversidade-LossAccuracy-L2,0.8884169884169885,0.044643402099609375
22,diversidade-LossAccuracy-L2,0.8890033479268609,0.040753841400146484
23,diversidade-LossAccuracy-L2,0.6576026159538768,0.04048752784729004
24,diversidade-LossAccuracy-L2,0.9121184088806659,0.04234910011291504
25,diversidade-LossAccuracy-L2,0.912925619834711,0.04315805435180664
26,diversidade-LossAccuracy-L2,0.9127215022480825,0.04274702072143555
27,diversidade-LossAccuracy-L2,0.9110231023102312,0.045835256576538086
28,diversidade-LossAccuracy-L2,0.6612139474817049,0.042336225509643555
29,diversidade-LossAccuracy-L2,0.9106742314289487,0.04070711135864258
30,diversidade-LossAccuracy-L2,0.9116383583371886,0.039359331130981445
