Sensor,Grupo de Execução,F1-Measure,Tempo Processamento
1,isolation-LossAccuracy-L2,0.8590234401235809,0.07938385009765625
2,isolation-LossAccuracy-L2,0.855894609490523,0.07338976860046387
3,isolation-LossAccuracy-L2,0.8565278805407952,0.07075929641723633
4,isolation-LossAccuracy-L2,0.8572582273369674,0.07016897201538086
5,isolation-LossAccuracy-L2,0.8534087846941527,0.07572722434997559
6,isolation-LossAccuracy-L2,0.8920333397945336,0.07197833061218262
7,isolation-LossAccuracy-L2,0.8536043615804,0.0697178840637207
8,isolation-LossAccuracy-L2,0.855165927717318,0.07092666625976562
9,isolation-LossAccuracy-L2,0.853673345476624,0.0717780590057373
10,isolation-LossAccuracy-L2,0.8549700518204453,0.07791614532470703
11,isolation-LossAccuracy-L2,0.8560855816456973,0.07149529457092285
12,isolation-LossAccuracy-L2,0.8926655896607429,0.07159948348999023
13,isolation-LossAccuracy-L2,0.8916144858304823,0.07063031196594238
14,isolation-LossAccuracy-L2,0.8576617785550925,0.07335042953491211
15,isolation-LossAccuracy-L2,0.8561625403659847,0.07442831993103027
16,isolation-LossAccuracy-L2,0.8566805986247809,0.07118868827819824
17,isolation-LossAccuracy-L2,0.8514170040485832,0.07152724266052246
18,isolation-LossAccuracy-L2,0.8563930013458948,0.07027649879455566
19,isolation-LossAccuracy-L2,0.8561427128912823,0.07438945770263672
20,isolation-LossAccuracy-L2,0.9163679808841096,0.07384014129638672
21,isolation-LossAccuracy-L2,0.8924627010269327,0.07160019874572754
22,isolation-LossAccuracy-L2,0.8927671126624008,0.07013082504272461
23,isolation-LossAccuracy-L2,0.918279140900326,0.06985855102539062
24,isolation-LossAccuracy-L2,0.8563365139094207,0.07743024826049805
25,isolation-LossAccuracy-L2,0.8551389263555436,0.06968379020690918
26,isolation-LossAccuracy-L2,0.8582963262010496,0.0695192813873291
27,isolation-LossAccuracy-L2,0.8572582273369674,0.07059144973754883
28,isolation-LossAccuracy-L2,0.9194590633535408,0.07197451591491699
29,isolation-LossAccuracy-L2,0.8561431839590905,0.06981372833251953
30,isolation-LossAccuracy-L2,0.8521012931034483,0.07469797134399414
