Sensor,Grupo de Execução,F1-Measure,Tempo Processamento
1,svm-Freezing-L1,0.6660490968040758,0.3103771209716797
2,svm-Freezing-L1,0.6657400972897846,0.3191871643066406
3,svm-Freezing-L1,0.665018541409147,0.3773331642150879
4,svm-Freezing-L1,0.665018541409147,0.38797760009765625
5,svm-Freezing-L1,0.6651216685979141,0.32198143005371094
6,svm-Freezing-L1,0.6654309545875811,0.30682826042175293
7,svm-Freezing-L1,0.665843113032736,0.31327366828918457
8,svm-Freezing-L1,0.665843113032736,0.30841875076293945
9,svm-Freezing-L1,0.665843113032736,0.31107497215270996
10,svm-Freezing-L1,0.6657400972897846,0.3140907287597656
11,svm-Freezing-L1,0.6657400972897846,0.30546998977661133
12,svm-Freezing-L1,0.6653278751834402,0.32579755783081055
13,svm-Freezing-L1,0.6654309545875811,0.3273046016693115
14,svm-Freezing-L1,0.6652247798547817,0.30945634841918945
15,svm-Freezing-L1,0.6654309545875811,0.3135857582092285
16,svm-Freezing-L1,0.6654309545875811,0.3143188953399658
17,svm-Freezing-L1,0.6649153982847872,0.3057260513305664
18,svm-Freezing-L1,0.6656370656370657,0.31312060356140137
19,svm-Freezing-L1,0.6654309545875811,0.3193333148956299
20,svm-Freezing-L1,0.6656370656370657,0.3208649158477783
21,svm-Freezing-L1,0.6656370656370657,0.31555938720703125
22,svm-Freezing-L1,0.6653278751834402,0.31417322158813477
23,svm-Freezing-L1,0.6649153982847872,0.3107471466064453
24,svm-Freezing-L1,0.6656370656370657,0.32205748558044434
25,svm-Freezing-L1,0.6653278751834402,0.3248434066772461
26,svm-Freezing-L1,0.6655340180708934,0.31117677688598633
27,svm-Freezing-L1,0.6655340180708934,0.30360841751098633
28,svm-Freezing-L1,0.6657400972897846,0.3203756809234619
29,svm-Freezing-L1,0.665018541409147,0.3119237422943115
30,svm-Freezing-L1,0.6655340180708934,0.31920719146728516
