Sensor,Grupo de Execução,Precision,Recall,F1-Measure,Tempo Processa Sensor
1,isolation-LossAccuracy-L2,0.46153846153846156,0.8571428571428571,0.6,0.045248985290527344
2,isolation-LossAccuracy-L2,0.5384615384615384,1.0,0.7000000000000001,0.044075727462768555
3,isolation-LossAccuracy-L2,0.46153846153846156,0.8571428571428571,0.6,0.04420161247253418
